match_id,team_name,innings,over_ball,name,ball_score,wicket,wicket_by,batsman_out,extras
1000887,Australia,1,1.1,DA Warner,0,,0,,0
1000887,Australia,1,1.2,DA Warner,0,,0,,0
1000887,Australia,1,1.3,DA Warner,0,,0,,0
1000887,Australia,1,1.4,DA Warner,0,,0,,0
1000887,Australia,1,1.5,DA Warner,0,,0,,1
1000887,Australia,1,1.6,DA Warner,0,,0,,0
1000887,Pakistan,2,2.1,Azhar Ali,0,,0,,0
1000887,Pakistan,2,2.2,Azhar Ali,0,,0,,0
1000887,Pakistan,2,2.3,Azhar Ali,0,,0,,0
1000887,Pakistan,2,2.4,Azhar Ali,1,,0,,0
1000887,Pakistan,2,2.5,Sharjeel Khan,0,,0,,0
1000887,Pakistan,2,2.6,Sharjeel Khan,0,,0,,0
1000887,Australia,1,1.7,DA Warner,0,,0,,0
1000889,Australia,1,1.1,UT Khawaja,3,,0,,0
1000889,Australia,1,1.2,DA Warner,0,,0,,0
1000889,Australia,1,1.3,DA Warner,1,,0,,0
1000889,Australia,1,1.4,UT Khawaja,0,,0,,1
1000889,Australia,1,1.5,DA Warner,0,,0,,0
1000889,Australia,1,1.6,DA Warner,0,,0,,0
1000889,Pakistan,2,2.1,Mohammad Hafeez,0,,0,,0
1000889,Pakistan,2,2.2,Mohammad Hafeez,0,,0,,0
1000889,Pakistan,2,2.3,Mohammad Hafeez,0,,0,,0
1000889,Pakistan,2,2.4,Mohammad Hafeez,0,,0,,0
1000889,Pakistan,2,2.5,Mohammad Hafeez,0,,0,,0
1000889,Pakistan,2,2.6,Mohammad Hafeez,0,,0,,0
1000891,Pakistan,1,1.1,Mohammad Hafeez,0,,0,,1
1000891,Pakistan,1,1.2,Mohammad Hafeez,0,,0,,0
1000891,Pakistan,1,1.3,Mohammad Hafeez,0,,0,,0
1000891,Pakistan,1,1.4,Mohammad Hafeez,0,,0,,0
1000891,Pakistan,1,1.5,Mohammad Hafeez,0,,0,,0
1000891,Pakistan,1,1.6,Mohammad Hafeez,1,,0,,0
1000891,Australia,2,2.1,DA Warner,0,,0,,0
1000891,Australia,2,2.2,DA Warner,4,,0,,0
1000891,Australia,2,2.3,DA Warner,0,,0,,0
1000891,Australia,2,2.4,DA Warner,0,,0,,0
1000891,Australia,2,2.5,DA Warner,0,,0,,0
1000891,Australia,2,2.6,DA Warner,1,,0,,0
1000891,Pakistan,1,1.7,Sharjeel Khan,0,,0,,0
1000893,Australia,1,1.1,UT Khawaja,0,,0,,0
1000893,Australia,1,1.2,UT Khawaja,0,,0,,0
1000893,Australia,1,1.3,UT Khawaja,1,,0,,0
1000893,Australia,1,1.4,DA Warner,1,,0,,0
1000893,Australia,1,1.5,UT Khawaja,1,,0,,0
1000893,Australia,1,1.6,DA Warner,0,,0,,0
1000893,Pakistan,2,2.1,Azhar Ali,0,,0,,0
1000893,Pakistan,2,2.2,Azhar Ali,0,,0,,0
1000893,Pakistan,2,2.3,Azhar Ali,0,,0,,0
1000893,Pakistan,2,2.4,Azhar Ali,3,,0,,0
1000893,Pakistan,2,2.5,Sharjeel Khan,4,,0,,0
1000893,Pakistan,2,2.6,Sharjeel Khan,4,,0,,0
1000895,Australia,1,1.1,DA Warner,1,,0,,0
1000895,Australia,1,1.2,TM Head,0,,0,,0
1000895,Australia,1,1.3,TM Head,0,,0,,0
1000895,Australia,1,1.4,TM Head,0,,0,,0
1000895,Australia,1,1.5,TM Head,0,,0,,0
1000895,Australia,1,1.6,TM Head,0,,0,,0
1000895,Pakistan,2,2.1,Azhar Ali,0,,0,,1
1000895,Pakistan,2,2.2,Azhar Ali,1,,0,,0
1000895,Pakistan,2,2.3,Sharjeel Khan,0,,0,,0
1000895,Pakistan,2,2.4,Sharjeel Khan,0,,0,,0
1000895,Pakistan,2,2.5,Sharjeel Khan,0,,0,,1
1000895,Pakistan,2,2.6,Sharjeel Khan,2,,0,,0
1000895,Pakistan,2,2.7,Sharjeel Khan,0,,0,,0
1000895,Pakistan,2,2.8,Sharjeel Khan,0,,0,,0
1001371,Australia,1,1.1,DA Warner,0,,0,,0
1001371,Australia,1,1.2,DA Warner,1,,0,,0
1001371,Australia,1,1.3,AJ Finch,0,bowled,MJ Henry,AJ Finch,0
1001371,Australia,1,1.4,SPD Smith,0,,0,,0
1001371,Australia,1,1.5,SPD Smith,2,,0,,0
1001371,Australia,1,1.6,SPD Smith,4,,0,,0
1001371,New Zealand,2,2.1,MJ Guptill,0,,0,,0
1001371,New Zealand,2,2.2,MJ Guptill,0,,0,,0
1001371,New Zealand,2,2.3,MJ Guptill,0,,0,,0
1001371,New Zealand,2,2.4,MJ Guptill,0,,0,,0
1001371,New Zealand,2,2.5,MJ Guptill,0,,0,,0
1001371,New Zealand,2,2.6,MJ Guptill,0,,0,,0
1001373,Australia,1,1.1,DA Warner,0,,0,,0
1001373,Australia,1,1.2,DA Warner,0,,0,,0
1001373,Australia,1,1.3,DA Warner,0,,0,,0
1001373,Australia,1,1.4,DA Warner,0,,0,,0
1001373,Australia,1,1.5,DA Warner,1,,0,,0
1001373,Australia,1,1.6,AJ Finch,1,,0,,0
1001373,New Zealand,2,2.1,MJ Guptill,0,,0,,0
1001373,New Zealand,2,2.2,MJ Guptill,0,,0,,0
1001373,New Zealand,2,2.3,MJ Guptill,4,,0,,0
1001373,New Zealand,2,2.4,MJ Guptill,4,,0,,0
1001373,New Zealand,2,2.5,MJ Guptill,3,,0,,0
1001373,New Zealand,2,2.6,TWM Latham,0,,0,,0
1001375,Australia,1,1.1,DA Warner,0,,0,,1
1001375,Australia,1,1.2,DA Warner,1,,0,,0
1001375,Australia,1,1.3,AJ Finch,0,,0,,0
1001375,Australia,1,1.4,AJ Finch,0,,0,,1
1001375,Australia,1,1.5,AJ Finch,0,,0,,0
1001375,Australia,1,1.6,AJ Finch,3,,0,,0
1001375,New Zealand,2,2.1,MJ Guptill,0,,0,,0
1001375,New Zealand,2,2.2,MJ Guptill,0,,0,,0
1001375,New Zealand,2,2.3,MJ Guptill,0,,0,,0
1001375,New Zealand,2,2.4,MJ Guptill,1,,0,,0
1001375,New Zealand,2,2.5,TWM Latham,3,,0,,0
1001375,New Zealand,2,2.6,MJ Guptill,0,,0,,0
1001375,Australia,1,1.7,DA Warner,0,,0,,0
1001375,Australia,1,1.8,DA Warner,0,,0,,0
1003273,Afghanistan,1,1.1,Mohammad Shahzad,0,,0,,0
1003273,Afghanistan,1,1.2,Mohammad Shahzad,1,,0,,0
1003273,Afghanistan,1,1.3,Noor Ali Zadran,1,,0,,0
1003273,Afghanistan,1,1.4,Mohammad Shahzad,2,,0,,0
1003273,Afghanistan,1,1.5,Mohammad Shahzad,0,,0,,2
1003273,Afghanistan,1,1.6,Mohammad Shahzad,0,,0,,0
1003273,Scotland,2,2.1,KJ Coetzer,0,,0,,0
1003273,Scotland,2,2.2,KJ Coetzer,0,caught,Dawlat Zadran,KJ Coetzer,0
1003273,Scotland,2,2.3,MH Cross,0,,0,,0
1003273,Scotland,2,2.4,MH Cross,0,,0,,0
1003273,Scotland,2,2.5,MH Cross,1,,0,,0
1003273,Scotland,2,2.6,CD Wallace,6,,0,,0
1004253,Namibia,1,1.1,SJ Baard,0,,0,,0
1004253,Namibia,1,1.2,SJ Baard,0,,0,,0
1004253,Namibia,1,1.3,SJ Baard,0,,0,,0
1004253,Namibia,1,1.4,SJ Baard,0,,0,,0
1004253,Namibia,1,1.5,SJ Baard,0,,0,,0
1004253,Namibia,1,1.6,SJ Baard,1,,0,,0
1004253,Papua New Guinea,2,2.1,TP Ura,0,,0,,1
1004253,Papua New Guinea,2,2.2,TP Ura,0,,0,,1
1004253,Papua New Guinea,2,2.3,TP Ura,0,,0,,0
1004253,Papua New Guinea,2,2.4,TP Ura,0,,0,,0
1004253,Papua New Guinea,2,2.5,TP Ura,4,,0,,0
1004253,Papua New Guinea,2,2.6,TP Ura,0,,0,,0
1004253,Papua New Guinea,2,2.7,TP Ura,6,,0,,0
1004253,Papua New Guinea,2,2.8,TP Ura,0,,0,,0
1004255,Namibia,1,1.1,SJ Baard,2,run out,CA Soper,ZE Green,0
1004255,Namibia,1,1.2,SJ Baard,4,,0,,0
1004255,Namibia,1,1.3,SJ Baard,4,,0,,0
1004255,Namibia,1,1.4,SJ Baard,0,,0,,0
1004255,Namibia,1,1.5,SJ Baard,0,,0,,0
1004255,Namibia,1,1.6,SJ Baard,2,,0,,0
1004255,Papua New Guinea,2,2.1,TP Ura,0,,0,,0
1004255,Papua New Guinea,2,2.2,TP Ura,1,,0,,0
1004255,Papua New Guinea,2,2.3,VV Morea,0,,0,,0
1004255,Papua New Guinea,2,2.4,VV Morea,1,,0,,0
1004255,Papua New Guinea,2,2.5,TP Ura,1,,0,,0
1004255,Papua New Guinea,2,2.6,VV Morea,0,,0,,0
1004261,Nepal,1,1.1,G Malla,0,,0,,0
1004261,Nepal,1,1.2,G Malla,0,,0,,0
1004261,Nepal,1,1.3,G Malla,1,,0,,0
1004261,Nepal,1,1.4,AK Mandal,0,,0,,0
1004261,Nepal,1,1.5,AK Mandal,0,,0,,0
1004261,Nepal,1,1.6,AK Mandal,1,,0,,0
1004261,Netherlands,2,2.1,SJ Myburgh,0,,0,,0
1004261,Netherlands,2,2.2,SJ Myburgh,0,,0,,0
1004261,Netherlands,2,2.3,SJ Myburgh,0,,0,,0
1004261,Netherlands,2,2.4,SJ Myburgh,0,,0,,1
1004261,Netherlands,2,2.5,MJG Rippon,1,,0,,0
1004261,Netherlands,2,2.6,SJ Myburgh,0,,0,,0
1004269,Hong Kong,1,1.1,C Carter,0,,0,,0
1004269,Hong Kong,1,1.2,C Carter,0,,0,,0
1004269,Hong Kong,1,1.3,C Carter,0,,0,,0
1004269,Hong Kong,1,1.4,C Carter,0,,0,,0
1004269,Hong Kong,1,1.5,C Carter,0,,0,,0
1004269,Hong Kong,1,1.6,C Carter,0,,0,,0
1004269,Kenya,2,2.1,IA Karim,0,,0,,0
1004269,Kenya,2,2.2,IA Karim,0,,0,,0
1004269,Kenya,2,2.3,IA Karim,0,,0,,0
1004269,Kenya,2,2.4,IA Karim,0,,0,,0
1004269,Kenya,2,2.5,IA Karim,0,,0,,0
1004269,Kenya,2,2.6,IA Karim,0,,0,,1
1004269,Kenya,2,2.7,IA Karim,4,,0,,0
1004283,Scotland,1,1.1,KJ Coetzer,0,,0,,0
1004283,Scotland,1,1.2,KJ Coetzer,4,,0,,0
1004283,Scotland,1,1.3,KJ Coetzer,2,,0,,0
1004283,Scotland,1,1.4,KJ Coetzer,6,,0,,0
1004283,Scotland,1,1.5,KJ Coetzer,0,,0,,0
1004283,Scotland,1,1.6,KJ Coetzer,4,,0,,0
1004283,Hong Kong,2,2.1,Nizakat Khan,0,,0,,0
1004283,Hong Kong,2,2.2,Nizakat Khan,0,,0,,0
1004283,Hong Kong,2,2.3,Nizakat Khan,0,,0,,4
1004283,Hong Kong,2,2.4,Nizakat Khan,0,,0,,0
1004283,Hong Kong,2,2.5,Nizakat Khan,1,,0,,0
1004283,Hong Kong,2,2.6,Aizaz Khan,1,,0,,0
1004285,Scotland,1,1.1,KJ Coetzer,0,,0,,0
1004285,Scotland,1,1.2,KJ Coetzer,0,,0,,0
1004285,Scotland,1,1.3,KJ Coetzer,4,,0,,0
1004285,Scotland,1,1.4,KJ Coetzer,0,,0,,0
1004285,Scotland,1,1.5,KJ Coetzer,4,,0,,0
1004285,Scotland,1,1.6,KJ Coetzer,4,,0,,0
1004285,Hong Kong,2,2.1,C Carter,1,,0,,0
1004285,Hong Kong,2,2.2,Aizaz Khan,0,,0,,0
1004285,Hong Kong,2,2.3,Aizaz Khan,1,,0,,0
1004285,Hong Kong,2,2.4,C Carter,1,,0,,0
1004285,Hong Kong,2,2.5,Aizaz Khan,4,,0,,0
1004285,Hong Kong,2,2.6,Aizaz Khan,0,,0,,0
1007649,Zimbabwe,1,1.1,PJ Moor,1,,0,,0
1007649,Zimbabwe,1,1.2,CJ Chibhabha,0,,0,,0
1007649,Zimbabwe,1,1.3,CJ Chibhabha,0,,0,,0
1007649,Zimbabwe,1,1.4,CJ Chibhabha,0,,0,,0
1007649,Zimbabwe,1,1.5,CJ Chibhabha,3,,0,,0
1007649,Zimbabwe,1,1.6,PJ Moor,2,,0,,0
1007649,India,2,2.1,KL Rahul,1,,0,,0
1007649,India,2,2.2,KK Nair,0,,0,,0
1007649,India,2,2.3,KK Nair,0,,0,,0
1007649,India,2,2.4,KK Nair,2,,0,,0
1007649,India,2,2.5,KK Nair,0,,0,,0
1007649,India,2,2.6,KK Nair,1,,0,,0
1007651,Zimbabwe,1,1.1,H Masakadza,0,,0,,0
1007651,Zimbabwe,1,1.2,H Masakadza,0,,0,,0
1007651,Zimbabwe,1,1.3,H Masakadza,0,,0,,0
1007651,Zimbabwe,1,1.4,H Masakadza,0,,0,,0
1007651,Zimbabwe,1,1.5,H Masakadza,0,,0,,0
1007651,Zimbabwe,1,1.6,H Masakadza,0,,0,,0
1007651,India,2,2.1,KL Rahul,0,,0,,0
1007651,India,2,2.2,KL Rahul,0,,0,,0
1007651,India,2,2.3,KL Rahul,0,,0,,0
1007651,India,2,2.4,KL Rahul,0,,0,,0
1007651,India,2,2.5,KL Rahul,0,,0,,0
1007651,India,2,2.6,KL Rahul,0,,0,,0
1007653,Zimbabwe,1,1.1,H Masakadza,0,,0,,0
1007653,Zimbabwe,1,1.2,H Masakadza,0,,0,,0
1007653,Zimbabwe,1,1.3,H Masakadza,0,,0,,1
1007653,Zimbabwe,1,1.4,H Masakadza,0,,0,,0
1007653,Zimbabwe,1,1.5,H Masakadza,0,,0,,0
1007653,Zimbabwe,1,1.6,H Masakadza,0,,0,,0
1007653,India,2,2.1,KL Rahul,0,,0,,0
1007653,India,2,2.2,KL Rahul,0,,0,,0
1007653,India,2,2.3,KL Rahul,0,,0,,0
1007653,India,2,2.4,KL Rahul,0,,0,,0
1007653,India,2,2.5,KL Rahul,0,,0,,0
1007653,India,2,2.6,KL Rahul,0,,0,,0
1007653,Zimbabwe,1,1.7,H Masakadza,0,,0,,0
1014845,Kenya,1,1.1,DM Gondaria,0,,0,,0
1014845,Kenya,1,1.2,DM Gondaria,0,,0,,0
1014845,Kenya,1,1.3,DM Gondaria,0,,0,,0
1014845,Kenya,1,1.4,DM Gondaria,0,,0,,0
1014845,Kenya,1,1.5,DM Gondaria,0,,0,,0
1014845,Kenya,1,1.6,DM Gondaria,0,,0,,0
1014845,Papua New Guinea,2,2.1,L Siaka,0,,0,,0
1014845,Papua New Guinea,2,2.2,L Siaka,0,,0,,2
1014845,Papua New Guinea,2,2.3,L Siaka,1,,0,,0
1014845,Papua New Guinea,2,2.4,VV Morea,0,,0,,0
1014845,Papua New Guinea,2,2.5,VV Morea,0,,0,,0
1014845,Papua New Guinea,2,2.6,VV Morea,4,,0,,0
1014847,Papua New Guinea,1,1.1,L Siaka,0,,0,,2
1014847,Papua New Guinea,1,1.2,VV Morea,1,,0,,0
1014847,Papua New Guinea,1,1.3,L Siaka,0,,0,,0
1014847,Papua New Guinea,1,1.4,L Siaka,0,,0,,1
1014847,Papua New Guinea,1,1.5,L Siaka,0,,0,,1
1014847,Papua New Guinea,1,1.6,L Siaka,0,,0,,0
1014847,Kenya,2,2.1,Gurdeep Singh,0,,0,,0
1014847,Kenya,2,2.2,Gurdeep Singh,1,,0,,0
1014847,Kenya,2,2.3,IA Karim,0,,0,,0
1014847,Kenya,2,2.4,IA Karim,0,,0,,0
1014847,Kenya,2,2.5,IA Karim,0,,0,,0
1014847,Kenya,2,2.6,IA Karim,0,,0,,0
1014847,Papua New Guinea,1,1.7,L Siaka,0,,0,,0
1014847,Papua New Guinea,1,1.8,L Siaka,0,,0,,0
1014847,Papua New Guinea,1,1.9,L Siaka,0,,0,,0
1019973,New Zealand,1,1.1,MJ Guptill,0,,0,,0
1019973,New Zealand,1,1.2,MJ Guptill,0,,0,,1
1019973,New Zealand,1,1.3,TWM Latham,0,,0,,0
1019973,New Zealand,1,1.4,TWM Latham,0,,0,,0
1019973,New Zealand,1,1.5,TWM Latham,1,,0,,0
1019973,New Zealand,1,1.6,MJ Guptill,0,,0,,4
1019973,Bangladesh,2,2.1,Tamim Iqbal,0,,0,,0
1019973,Bangladesh,2,2.2,Tamim Iqbal,0,,0,,0
1019973,Bangladesh,2,2.3,Tamim Iqbal,0,,0,,0
1019973,Bangladesh,2,2.4,Tamim Iqbal,0,,0,,0
1019973,Bangladesh,2,2.5,Tamim Iqbal,4,,0,,0
1019973,Bangladesh,2,2.6,Tamim Iqbal,0,,0,,0
1019975,New Zealand,1,1.1,MJ Guptill,0,,0,,0
1019975,New Zealand,1,1.2,MJ Guptill,0,,0,,0
1019975,New Zealand,1,1.3,MJ Guptill,0,,0,,0
1019975,New Zealand,1,1.4,MJ Guptill,0,lbw,Mashrafe Mortaza,MJ Guptill,0
1019975,New Zealand,1,1.5,KS Williamson,0,,0,,0
1019975,New Zealand,1,1.6,KS Williamson,0,,0,,0
1019975,Bangladesh,2,2.1,Tamim Iqbal,0,,0,,1
1019975,Bangladesh,2,2.2,Tamim Iqbal,0,,0,,0
1019975,Bangladesh,2,2.3,Tamim Iqbal,0,,0,,0
1019975,Bangladesh,2,2.4,Tamim Iqbal,0,,0,,0
1019975,Bangladesh,2,2.5,Tamim Iqbal,0,,0,,0
1019975,Bangladesh,2,2.6,Tamim Iqbal,0,,0,,0
1019975,Bangladesh,2,2.7,Tamim Iqbal,1,,0,,0
1019977,Bangladesh,1,1.1,Tamim Iqbal,0,,0,,0
1019977,Bangladesh,1,1.2,Tamim Iqbal,0,,0,,0
1019977,Bangladesh,1,1.3,Tamim Iqbal,0,,0,,4
1019977,Bangladesh,1,1.4,Tamim Iqbal,0,,0,,0
1019977,Bangladesh,1,1.5,Tamim Iqbal,0,,0,,0
1019977,Bangladesh,1,1.6,Tamim Iqbal,0,,0,,0
1019977,New Zealand,2,2.1,MJ Guptill,0,,0,,0
1019977,New Zealand,2,2.2,MJ Guptill,0,,0,,0
1019977,New Zealand,2,2.3,MJ Guptill,4,,0,,0
1019977,New Zealand,2,2.4,MJ Guptill,1,,0,,0
1019977,New Zealand,2,2.5,TWM Latham,0,,0,,0
1019977,New Zealand,2,2.6,TWM Latham,0,,0,,1
1020013,New Zealand,1,1.1,MJ Guptill,0,,0,,0
1020013,New Zealand,1,1.2,MJ Guptill,0,,0,,0
1020013,New Zealand,1,1.3,MJ Guptill,3,,0,,0
1020013,New Zealand,1,1.4,TWM Latham,0,,0,,0
1020013,New Zealand,1,1.5,TWM Latham,1,,0,,0
1020013,New Zealand,1,1.6,MJ Guptill,1,,0,,0
1020013,Australia,2,2.1,AJ Finch,0,,0,,0
1020013,Australia,2,2.2,AJ Finch,0,,0,,0
1020013,Australia,2,2.3,AJ Finch,0,,0,,0
1020013,Australia,2,2.4,AJ Finch,1,,0,,0
1020013,Australia,2,2.5,TM Head,0,,0,,0
1020013,Australia,2,2.6,TM Head,0,,0,,0
1020017,New Zealand,1,1.1,DG Brownlie,0,,0,,0
1020017,New Zealand,1,1.2,DG Brownlie,0,,0,,1
1020017,New Zealand,1,1.3,DG Brownlie,0,,0,,0
1020017,New Zealand,1,1.4,DG Brownlie,0,,0,,0
1020017,New Zealand,1,1.5,DG Brownlie,1,,0,,0
1020017,New Zealand,1,1.6,TWM Latham,0,,0,,0
1020017,Australia,2,2.1,AJ Finch,0,,0,,4
1020017,Australia,2,2.2,AJ Finch,0,,0,,0
1020017,Australia,2,2.3,AJ Finch,0,,0,,0
1020017,Australia,2,2.4,AJ Finch,4,,0,,0
1020017,Australia,2,2.5,AJ Finch,0,,0,,0
1020017,Australia,2,2.6,AJ Finch,1,,0,,0
1020017,New Zealand,1,1.7,TWM Latham,0,,0,,0
1020031,New Zealand,1,1.1,DG Brownlie,0,,0,,0
1020031,New Zealand,1,1.2,DG Brownlie,0,,0,,0
1020031,New Zealand,1,1.3,DG Brownlie,3,,0,,0
1020031,New Zealand,1,1.4,TWM Latham,0,,0,,5
1020031,New Zealand,1,1.5,TWM Latham,0,,0,,0
1020031,New Zealand,1,1.6,TWM Latham,0,,0,,0
1020031,South Africa,2,2.1,Q de Kock,1,,0,,0
1020031,South Africa,2,2.2,HM Amla,0,,0,,0
1020031,South Africa,2,2.3,HM Amla,0,,0,,0
1020031,South Africa,2,2.4,HM Amla,0,,0,,0
1020031,South Africa,2,2.5,HM Amla,0,,0,,0
1020031,South Africa,2,2.6,HM Amla,0,,0,,0
1020031,New Zealand,1,1.7,TWM Latham,0,,0,,0
1020033,New Zealand,1,1.1,DG Brownlie,0,,0,,1
1020033,New Zealand,1,1.2,DG Brownlie,0,,0,,0
1020033,New Zealand,1,1.3,DG Brownlie,0,,0,,0
1020033,New Zealand,1,1.4,DG Brownlie,0,,0,,0
1020033,New Zealand,1,1.5,DG Brownlie,1,,0,,0
1020033,New Zealand,1,1.6,TWM Latham,0,,0,,0
1020033,South Africa,2,2.1,HM Amla,0,,0,,0
1020033,South Africa,2,2.2,HM Amla,0,,0,,0
1020033,South Africa,2,2.3,HM Amla,0,,0,,0
1020033,South Africa,2,2.4,HM Amla,0,,0,,0
1020033,South Africa,2,2.5,HM Amla,4,,0,,0
1020033,South Africa,2,2.6,HM Amla,0,,0,,0
1020033,New Zealand,1,1.7,TWM Latham,0,,0,,0
1020035,South Africa,1,1.1,Q de Kock,0,,0,,0
1020035,South Africa,1,1.2,Q de Kock,0,,0,,0
1020035,South Africa,1,1.3,Q de Kock,2,,0,,0
1020035,South Africa,1,1.4,Q de Kock,0,,0,,0
1020035,South Africa,1,1.5,Q de Kock,0,,0,,0
1020035,South Africa,1,1.6,Q de Kock,4,,0,,0
1020035,New Zealand,2,2.1,DG Brownlie,1,,0,,0
1020035,New Zealand,2,2.2,TWM Latham,0,,0,,0
1020035,New Zealand,2,2.3,TWM Latham,0,,0,,0
1020035,New Zealand,2,2.4,TWM Latham,0,,0,,0
1020035,New Zealand,2,2.5,TWM Latham,0,,0,,0
1020035,New Zealand,2,2.6,TWM Latham,0,,0,,0
1020037,South Africa,1,1.1,HM Amla,0,,0,,0
1020037,South Africa,1,1.2,HM Amla,1,,0,,0
1020037,South Africa,1,1.3,Q de Kock,0,caught,JS Patel,Q de Kock,0
1020037,South Africa,1,1.4,F du Plessis,0,,0,,0
1020037,South Africa,1,1.5,F du Plessis,0,,0,,0
1020037,South Africa,1,1.6,F du Plessis,1,,0,,0
1020037,New Zealand,2,2.1,MJ Guptill,1,,0,,0
1020037,New Zealand,2,2.2,DG Brownlie,0,,0,,0
1020037,New Zealand,2,2.3,DG Brownlie,0,,0,,0
1020037,New Zealand,2,2.4,DG Brownlie,0,,0,,0
1020037,New Zealand,2,2.5,DG Brownlie,0,,0,,0
1020037,New Zealand,2,2.6,DG Brownlie,0,,0,,0
1020039,New Zealand,1,1.1,MJ Guptill,0,,0,,0
1020039,New Zealand,1,1.2,MJ Guptill,0,,0,,0
1020039,New Zealand,1,1.3,MJ Guptill,0,,0,,0
1020039,New Zealand,1,1.4,MJ Guptill,0,,0,,0
1020039,New Zealand,1,1.5,MJ Guptill,0,,0,,0
1020039,New Zealand,1,1.6,MJ Guptill,0,,0,,0
1020039,South Africa,2,2.1,Q de Kock,0,,0,,0
1020039,South Africa,2,2.2,Q de Kock,0,,0,,0
1020039,South Africa,2,2.3,Q de Kock,0,,0,,0
1020039,South Africa,2,2.4,Q de Kock,0,,0,,0
1020039,South Africa,2,2.5,Q de Kock,1,,0,,0
1020039,South Africa,2,2.6,HM Amla,0,,0,,0
1022347,Bangladesh,1,1.1,Tamim Iqbal,0,,0,,0
1022347,Bangladesh,1,1.2,Tamim Iqbal,0,,0,,0
1022347,Bangladesh,1,1.3,Tamim Iqbal,0,,0,,0
1022347,Bangladesh,1,1.4,Tamim Iqbal,0,,0,,0
1022347,Bangladesh,1,1.5,Tamim Iqbal,0,,0,,0
1022347,Bangladesh,1,1.6,Tamim Iqbal,0,,0,,0
1022347,England,2,2.1,JJ Roy,0,,0,,0
1022347,England,2,2.2,JJ Roy,0,,0,,0
1022347,England,2,2.3,JJ Roy,0,,0,,0
1022347,England,2,2.4,JJ Roy,0,,0,,0
1022347,England,2,2.5,JJ Roy,1,,0,,0
1022347,England,2,2.6,AD Hales,1,,0,,0
1022349,New Zealand,1,1.1,MJ Guptill,0,,0,,0
1022349,New Zealand,1,1.2,MJ Guptill,0,,0,,0
1022349,New Zealand,1,1.3,MJ Guptill,3,,0,,0
1022349,New Zealand,1,1.4,L Ronchi,0,,0,,0
1022349,New Zealand,1,1.5,L Ronchi,1,,0,,0
1022349,New Zealand,1,1.6,MJ Guptill,0,,0,,0
1022349,Australia,2,2.1,DA Warner,0,,0,,0
1022349,Australia,2,2.2,DA Warner,3,,0,,0
1022349,Australia,2,2.3,AJ Finch,1,,0,,0
1022349,Australia,2,2.4,DA Warner,0,,0,,0
1022349,Australia,2,2.5,DA Warner,0,,0,,0
1022349,Australia,2,2.6,DA Warner,1,,0,,0
1022351,South Africa,1,1.1,HM Amla,0,,0,,0
1022351,South Africa,1,1.2,HM Amla,1,,0,,0
1022351,South Africa,1,1.3,Q de Kock,0,,0,,1
1022351,South Africa,1,1.4,Q de Kock,0,,0,,0
1022351,South Africa,1,1.5,Q de Kock,0,,0,,0
1022351,South Africa,1,1.6,Q de Kock,0,,0,,1
1022351,Sri Lanka,2,2.1,N Dickwella,0,,0,,0
1022351,Sri Lanka,2,2.2,N Dickwella,0,,0,,0
1022351,Sri Lanka,2,2.3,N Dickwella,1,,0,,0
1022351,Sri Lanka,2,2.4,WU Tharanga,1,,0,,0
1022351,Sri Lanka,2,2.5,N Dickwella,0,,0,,0
1022351,Sri Lanka,2,2.6,N Dickwella,1,,0,,0
1022351,South Africa,1,1.7,Q de Kock,0,,0,,0
1022351,South Africa,1,1.8,Q de Kock,0,,0,,0
1022353,India,1,1.1,RG Sharma,0,,0,,0
1022353,India,1,1.2,RG Sharma,0,,0,,0
1022353,India,1,1.3,RG Sharma,0,,0,,0
1022353,India,1,1.4,RG Sharma,0,,0,,0
1022353,India,1,1.5,RG Sharma,0,,0,,0
1022353,India,1,1.6,RG Sharma,0,,0,,0
1022353,Pakistan,2,2.1,Azhar Ali,0,,0,,1
1022353,Pakistan,2,2.2,Azhar Ali,0,,0,,0
1022353,Pakistan,2,2.3,Azhar Ali,0,,0,,0
1022353,Pakistan,2,2.4,Azhar Ali,0,,0,,1
1022353,Pakistan,2,2.5,Azhar Ali,0,,0,,0
1022353,Pakistan,2,2.6,Azhar Ali,2,,0,,0
1022353,Pakistan,2,2.7,Azhar Ali,0,,0,,0
1022353,Pakistan,2,2.8,Azhar Ali,0,,0,,0
1022355,Bangladesh,1,1.1,Tamim Iqbal,0,,0,,0
1022355,Bangladesh,1,1.2,Tamim Iqbal,0,,0,,0
1022355,Bangladesh,1,1.3,Tamim Iqbal,0,,0,,4
1022355,Bangladesh,1,1.4,Tamim Iqbal,1,,0,,0
1022355,Bangladesh,1,1.5,Soumya Sarkar,0,,0,,0
1022355,Bangladesh,1,1.6,Soumya Sarkar,0,,0,,0
1022355,Australia,2,2.1,DA Warner,0,,0,,0
1022355,Australia,2,2.2,DA Warner,0,,0,,0
1022355,Australia,2,2.3,DA Warner,0,,0,,0
1022355,Australia,2,2.4,DA Warner,0,,0,,0
1022355,Australia,2,2.5,DA Warner,4,,0,,0
1022355,Australia,2,2.6,DA Warner,3,,0,,0
1022357,England,1,1.1,JJ Roy,0,,0,,0
1022357,England,1,1.2,JJ Roy,0,,0,,0
1022357,England,1,1.3,JJ Roy,0,,0,,0
1022357,England,1,1.4,JJ Roy,0,,0,,0
1022357,England,1,1.5,JJ Roy,4,,0,,0
